RID,CuisineID
2997,53
2998,54
2999,55
3000,56
3001,57
3002,58
3003,59
3004,60
3005,61
3006,62
3007,63
3008,64
3009,65
3010,66
3011,67
3012,68
3013,69
3014,70
3015,71
3016,72
3017,73
3018,74
3019,75
3020,76
3021,77
3022,78
3023,79
3024,80
3025,81
3026,82
3027,83
3028,84
3029,85
3030,86
3031,87
3032,88
3033,89
3034,90
3035,91
3036,0
3037,1
3038,2
3039,3
3040,4
3041,5
3042,6
3043,7
3044,8
3045,9
3046,10
3047,11
3048,12
3049,13
3050,14
3051,15
3052,16
3053,17
3054,18
3055,19
3056,20
3057,21
3058,22
3059,23
3060,24
3061,25
3062,26
3063,27
3064,28
3065,29
3066,30
3067,31
3068,32
3069,33
3070,34
3071,35
3072,36
3073,37
3074,38
3075,39
3076,40
3077,41
3078,42
3079,43
3080,44
3081,45
3082,46
3083,47
3084,48
3085,49
3086,50
3087,51
3088,52
3089,53
3090,54
3091,55
3092,56
3093,57
3094,58
3095,59
3096,60
3097,61
3098,62
3099,63
3100,64
3101,65
3102,66
3103,67
3104,68
3105,69
3106,70
3107,71
3108,72
3109,73
3110,74
3111,75
3112,76
3113,77
3114,78
3115,79
3116,80
3117,81
3118,82
3119,83
3120,84
3121,85
3122,86
3123,87
3124,88
3125,89
3126,90
3127,91
3128,0
3129,1
3130,2
3131,3
3132,4
3133,5
3134,6
3135,7
3136,8
3137,9
3138,10
3139,11
3140,12
3141,13
3142,14
3143,15
3144,16
3145,17
3146,18
3147,19
3148,20
3149,21
3150,22
3151,23
3152,24
3153,25
3154,26
3155,27
3156,28
3157,29
3158,30
3159,31
3160,32
3161,33
3162,34
3163,35
3164,36
3165,37
3166,38
3167,39
3168,40
3169,41
3170,42
3171,43
3172,44
3173,45
3174,46
3175,47
3176,48
3177,49
3178,50
3179,51
3180,52
3181,53
3182,54
3183,55
3184,56
3185,57
3186,58
3187,59
3188,60
3189,61
3190,62
3191,63
3192,64
3193,65
3194,66
3195,67
3196,68
3197,69
3198,70
3199,71
3200,72
3201,73
3202,74
3203,75
3204,76
3205,77
3206,78
3207,79
3208,80
3209,81
3210,82
3211,83
3212,84
3213,85
3214,86
3215,87
3216,88
3217,89
3218,90
3219,91
3220,0
3221,1
3222,2
3223,3
3224,4
3225,5
3226,6
3227,7
3228,8
3229,9
3230,10
3231,11
3232,12
3233,13
3234,14
3235,15
3236,16
3237,17
3238,18
3239,19
3240,20
3241,21
3242,22
3243,23
3244,24
3245,25
3246,26
3247,27
3248,28
3249,29
3250,30
3251,31
3252,32
3253,33
3254,34
3255,35
3256,36
3257,37
3258,38
3259,39
3260,40
3261,41
3262,42
3263,43
3264,44
3265,45
3266,46
3267,47
3268,48
3269,49
3270,50
3271,51
3272,52
3273,53
3274,54
3275,55
3276,56
3277,57
3278,58
3279,59
3280,60
3281,61
3282,62
3283,63
3284,64
3285,65
3286,66
3287,67
3288,68
3289,69
3290,70
3291,71
3292,72
3293,73
3294,74
3295,75
3296,76
3297,77
3298,78
3299,79
3300,80
3301,81
3302,82
3303,83
3304,84
3305,85
3306,86
3307,87
3308,88
3309,89
3310,90
3311,91
3312,0
3313,1
3314,2
3315,3
3316,4
3317,5
3318,6
3319,7
3320,8
3321,9
3322,10
3323,11
3324,12
3325,13
3326,14
3327,15
3328,16
3329,17
3330,18
3331,19
3332,20
3333,21
3334,22
3335,23
3336,24
3337,25
3338,26
3339,27
3340,28
3341,29
3342,30
3343,31
3344,32
3345,33
3346,34
3347,35
3348,36
3349,37
3350,38
3351,39
3352,40
3353,41
3354,42
3355,43
3356,44
3357,45
3358,46
3359,47
3360,48
3361,49
3362,50
3363,51
3364,52
3365,53
3366,54
3367,55
3368,56
3369,57
3370,58
3371,59
3372,60
3373,61
3374,62
3375,63
3376,64
3377,65
3378,66
3379,67
3380,68
3381,69
3382,70
3383,71
3384,72
3385,73
3386,74
3387,75
3388,76
3389,77
3390,78
3391,79
3392,80
3393,81
3394,82
3395,83
3396,84
3397,85
3398,86
3399,87
3400,88
3401,89
3402,90
3403,91
3404,0
3405,1
3406,2
3407,3
3408,4
3409,5
3410,6
3411,7
3412,8
3413,9
3414,10
3415,11
3416,12
3417,13
3418,14
3419,15
3420,16
3421,17
3422,18
3423,19
3424,20
3425,21
3426,22
3427,23
3428,24
3429,25
3430,26
3431,27
3432,28
3433,29
3434,30
3435,31
3436,32
3437,33
3438,34
3439,35
3440,36
3441,37
3442,38
3443,39
3444,40
3445,41
3446,42
3447,43
3448,44
3449,45
3450,46
3451,47
3452,48
3453,49
3454,50
3455,51
3456,52
3457,53
3458,54
3459,55
3460,56
3461,57
3462,58
3463,59
3464,60
3465,61
3466,62
3467,63
3468,64
3469,65
3470,66
3471,67
3472,68
3473,69
3474,70
3475,71
3476,72
3477,73
3478,74
3479,75
3480,76
3481,77
3482,78
3483,79
3484,80
3485,81
3486,82
3487,83
3488,84
3489,85
3490,86
3491,87
3492,88
3493,89
3494,90
3495,91
3496,0
3497,1
3498,2
3499,3
3500,4
3501,5
3502,6
3503,7
3504,8
3505,9
3506,10
3507,11
3508,12
3509,13
3510,14
3511,15
3512,16
3513,17
3514,18
3515,19
3516,20
3517,21
3518,22
3519,23
3520,24
3521,25
3522,26
3523,27
3524,28
3525,29
3526,30
3527,31
3528,32
3529,33
3530,34
3531,35
3532,36
3533,37
3534,38
3535,39
3536,40
3537,41
3538,42
3539,43
3540,44
3541,45
3542,46
3543,47
3544,48
3545,49
3546,50
3547,51
3548,52
3549,53
3550,54
3551,55
3552,56
3553,57
3554,58
3555,59
3556,60
3557,61
3558,62
3559,63
3560,64
3561,65
3562,66
3563,67
3564,68
3565,69
3566,70
3567,71
3568,72
3569,73
3570,74
3571,75
3572,76
3573,77
3574,78
3575,79
3576,80
3577,81
3578,82
3579,83
3580,84
3581,85
3582,86
3583,87
3584,88
3585,89
3586,90
3587,91
3588,0
3589,1
3590,2
3591,3
3592,4
3593,5
3594,6
3595,7
3596,8
3597,9
3598,10
3599,11
3600,12
3601,13
3602,14
3603,15
3604,16
3605,17
3606,18
3607,19
3608,20
3609,21
3610,22
3611,23
3612,24
3613,25
3614,26
3615,27
3616,28
3617,29
3618,30
3619,31
3620,32
3621,33
3622,34
3623,35
3624,36
3625,37
3626,38
3627,39
3628,40
3629,41
3630,42
3631,43
3632,44
3633,45
3634,46
3635,47
3636,48
3637,49
3638,50
3639,51
3640,52
3641,53
3642,54
3643,55
3644,56
3645,57
3646,58
3647,59
3648,60
3649,61
3650,62
3651,63
3652,64
3653,65
3654,66
3655,67
3656,68
3657,69
3658,70
3659,71
3660,72
3661,73
3662,74
3663,75
3664,76
3665,77
3666,78
3667,79
3668,80
3669,81
3670,82
3671,83
3672,84
3673,85
3674,86
3675,87
3676,88
3677,89
3678,90
3679,91
3680,0
3681,1
3682,2
3683,3
3684,4
3685,5
3686,6
3687,7
3688,8
3689,9
3690,10
3691,11
3692,12
3693,13
3694,14
3695,15
3696,16
3697,17
3698,18
3699,19
3700,20
3701,21
3702,22
3703,23
3704,24
3705,25
3706,26
3707,27
3708,28
3709,29
3710,30
3711,31
3712,32
3713,33
3714,34
3715,35
3716,36
3717,37
3718,38
3719,39
3720,40
3721,41
3722,42
3723,43
3724,44
3725,45
3726,46
3727,47
3728,48
3729,49
3730,50
3731,51
3732,52
3733,53
3734,54
3735,55
3736,56
3737,57
3738,58
3739,59
3740,60
3741,61
3742,62
3743,63
3744,64
3745,65
3746,66
3747,67
3748,68
3749,69
3750,70
3751,71
3752,72
3753,73
3754,74
3755,75
3756,76
3757,77
3758,78
3759,79
3760,80
3761,81
3762,82
3763,83
3764,84
3765,85
3766,86
3767,87
3768,88
3769,89
3770,90
3771,91
3772,0
3773,1
3774,2
3775,3
3776,4
3777,5
3778,6
3779,7
3780,8
3781,9
3782,10
3783,11
3784,12
3785,13
3786,14
3787,15
3788,16
3789,17
3790,18
3791,19
3792,20
3793,21
3794,22
3795,23
3796,24
3797,25
3798,26
3799,27
3800,28
3801,29
3802,30
3803,31
3804,32
3805,33
3806,34
3807,35
3808,36
3809,37
3810,38
3811,39
3812,40
3813,41
3814,42
3815,43
3816,44
3817,45
3818,46
3819,47
3820,48
3821,49
3822,50
3823,51
3824,52
3825,53
3826,54
3827,55
3828,56
3829,57
3830,58
3831,59
3832,60
3833,61
3834,62
3835,63
3836,64
3837,65
3838,66
3839,67
3840,68
3841,69
3842,70
3843,71
3844,72
3845,73
3846,74
3847,75
3848,76
3849,77
3850,78
3851,79
3852,80
3853,81
3854,82
3855,83
3856,84
3857,85
3858,86
3859,87
3860,88
3861,89
3862,90
3863,91
3864,0
3865,1
3866,2
3867,3
3868,4
3869,5
3870,6
3871,7
3872,8
3873,9
3874,10
3875,11
3876,12
3877,13
3878,14
3879,15
3880,16
3881,17
3882,18
3883,19
3884,20
3885,21
3886,22
3887,23
3888,24
3889,25
3890,26
3891,27
3892,28
3893,29
3894,30
3895,31
3896,32
3897,33
3898,34
3899,35
3900,36
3901,37
3902,38
3903,39
3904,40
3905,41
3906,42
3907,43
3908,44
3909,45
3910,46
3911,47
3912,48
3913,49
3914,50
3915,51
3916,52
3917,53
3918,54
3919,55
3920,56
3921,57
3922,58
3923,59
3924,60
3925,61
3926,62
3927,63
3928,64
3929,65
3930,66
3931,67
3932,68
3933,69
3934,70
3935,71
3936,72
3937,73
3938,74
3939,75
3940,76
3941,77
3942,78
3943,79
3944,80
3945,81
3946,82
3947,83
3948,84
3949,85
3950,86
3951,87
3952,88
3953,89
3954,90
3955,91
3956,0
3957,1
3958,2
3959,3
3960,4
3961,5
3962,6
3963,7
3964,8
3965,9
3966,10
3967,11
3968,12
3969,13
3970,14
3971,15
3972,16
3973,17
3974,18
3975,19
3976,20
3977,21
3978,22
3979,23
3980,24
3981,25
3982,26
3983,27
3984,28
3985,29
3986,30
3987,31
3988,32
3989,33
3990,34
3991,35
3992,36
3993,37
3994,38
3995,39
3996,40
3997,41
3998,42
3999,43
4000,44
4001,45
4002,46
4003,47
4004,48
4005,49
4006,50
4007,51
4008,52
4009,53
4010,54
4011,55
4012,56
4013,57
4014,58
4015,59
4016,60
4017,61
4018,62
4019,63
4020,64
4021,65
4022,66
4023,67
4024,68
4025,69
4026,70
4027,71
4028,72
4029,73
4030,74
4031,75
4032,76
4033,77
4034,78
4035,79
4036,80
4037,81
4038,82
4039,83
4040,84
4041,85
4042,86
4043,87
4044,88
4045,89
4046,90
4047,91
4048,0
4049,1
4050,2
4051,3
4052,4
4053,5
4054,6
4055,7
4056,8
4057,9
4058,10
4059,11
4060,12
4061,13
4062,14
4063,15
4064,16
4065,17
4066,18
4067,19
4068,20
4069,21
4070,22
4071,23
4072,24
4073,25
4074,26
4075,27
4076,28
4077,29
4078,30
4079,31
4080,32
4081,33
4082,34
4083,35
4084,36
4085,37
4086,38
4087,39
4088,40
4089,41
4090,42
4091,43
4092,44
4093,45
4094,46
4095,47
4096,48
4097,49
4098,50
4099,51
4100,52
4101,53
4102,54
4103,55
4104,56
4105,57
4106,58
4107,59
4108,60
4109,61
4110,62
4111,63
4112,64
4113,65
4114,66
4115,67
4116,68
4117,69
4118,70
4119,71
4120,72
4121,73
4122,74
4123,75
4124,76
4125,77
4126,78
4127,79
4128,80
4129,81
4130,82
4131,83
4132,84
4133,85
4134,86
4135,87
4136,88
4137,89
4138,90
4139,91
4140,0
4141,1
4142,2
4143,3
4144,4
4145,5
4146,6
4147,7
4148,8
4149,9
4150,10
4151,11
4152,12
4153,13
4154,14
4155,15
4156,16
4157,17
4158,18
4159,19
4160,20
4161,21
4162,22
4163,23
4164,24
4165,25
4166,26
4167,27
4168,28
4169,29
4170,30
4171,31
4172,32
4173,33
4174,34
4175,35
4176,36
4177,37
4178,38
4179,39
4180,40
4181,41
4182,42
4183,43
4184,44
4185,45
4186,46
4187,47
4188,48
4189,49
4190,50
4191,51
4192,52
4193,53
4194,54
4195,55
4196,56
4197,57
4198,58
4199,59
4200,60
4201,61
4202,62
4203,63
4204,64
4205,65
4206,66
4207,67
4208,68
4209,69
4210,70
4211,71
4212,72
4213,73
4214,74
4215,75
4216,76
4217,77
4218,78
4219,79
4220,80
4221,81
4222,82
4223,83
4224,84
4225,85
4226,86
4227,87
4228,88
4229,89
4230,90
4231,91
4232,0
4233,1
4234,2
4235,3
4236,4
4237,5
4238,6
4239,7
4240,8
4241,9
4242,10
4243,11
4244,12
4245,13
4246,14
4247,15
4248,16
4249,17
4250,18
4251,19
4252,20
4253,21
4254,22
4255,23
4256,24
4257,25
4258,26
4259,27
4260,28
4261,29
4262,30
4263,31
4264,32
4265,33
4266,34
4267,35
4268,36
4269,37
4270,38
4271,39
4272,40
4273,41
4274,42
4275,43
4276,44
4277,45
4278,46
4279,47
4280,48
4281,49
4282,50
4283,51
4284,52
4285,53
4286,54
4287,55
4288,56
4289,57
4290,58
4291,59
4292,60
4293,61
4294,62
4295,63
4296,64
4297,65
4298,66
4299,67
4300,68
4301,69
4302,70
4303,71
4304,72
4305,73
4306,74
4307,75
4308,76
4309,77
4310,78
4311,79
4312,80
4313,81
4314,82
4315,83
4316,84
4317,85
4318,86
4319,87
4320,88
4321,89
4322,90
4323,91
4324,0
4325,1
4326,2
4327,3
4328,4
4329,5
4330,6
4331,7
4332,8
4333,9
4334,10
4335,11
4336,12
4337,13
4338,14
4339,15
4340,16
4341,17
4342,18
4343,19
4344,20
4345,21
4346,22
4347,23
4348,24
4349,25
4350,26
4351,27
4352,28
4353,29
4354,30
4355,31
4356,32
4357,33
4358,34
4359,35
4360,36
4361,37
4362,38
4363,39
4364,40
4365,41
4366,42
4367,43
4368,44
4369,45
4370,46
4371,47
4372,48
4373,49
4374,50
4375,51
4376,52
4377,53
4378,54
4379,55
4380,56
4381,57
4382,58
4383,59
4384,60
4385,61
4386,62
4387,63
4388,64
4389,65
4390,66
4391,67
4392,68
4393,69
4394,70
4395,71
4396,72
4397,73
4398,74
4399,75
4400,76
4401,77
4402,78
4403,79
4404,80
4405,81
4406,82
4407,83
4408,84
4409,85
4410,86
4411,87
4412,88
4413,89
4414,90
4415,91
4416,0
4417,1
4418,2
4419,3
4420,4
4421,5
4422,6
4423,7
4424,8
4425,9
4426,10
4427,11
4428,12
4429,13
4430,14
4431,15
4432,16
4433,17
4434,18
4435,19
4436,20
4437,21
4438,22
4439,23
4440,24
4441,25
4442,26
4443,27
4444,28
4445,29
4446,30
4447,31
4448,32
4449,33
4450,34
4451,35
4452,36
4453,37
4454,38
4455,39
4456,40
4457,41
4458,42
4459,43
4460,44
4461,45
4462,46
4463,47
4464,48
4465,49
4466,50
4467,51
4468,52
4469,53
4470,54
4471,55
4472,56
4473,57
4474,58
4475,59
4476,60
4477,61
4478,62
4479,63
4480,64
4481,65
4482,66
4483,67
4484,68
4485,69
4486,70
4487,71
4488,72
4489,73
4490,74
4491,75
4492,76
4493,77
4494,78
4495,79
4496,80
4497,81
4498,82
4499,83
4500,84
4501,85
4502,86
4503,87
4504,88
4505,89
4506,90
4507,91
4508,0
4509,1
4510,2
4511,3
4512,4
4513,5
4514,6
4515,7
4516,8
4517,9
4518,10
4519,11
4520,12
4521,13
4522,14
4523,15
4524,16
4525,17
4526,18
4527,19
4528,20
4529,21
4530,22
4531,23
4532,24
4533,25
4534,26
4535,27
4536,28
4537,29
4538,30
4539,31
4540,32
4541,33
4542,34
4543,35
4544,36
4545,37
4546,38
4547,39
4548,40
4549,41
4550,42
4551,43
4552,44
4553,45
4554,46
4555,47
4556,48
4557,49
4558,50
4559,51
4560,52
4561,53
4562,54
4563,55
4564,56
4565,57
4566,58
4567,59
4568,60
4569,61
4570,62
4571,63
4572,64
4573,65
4574,66
4575,67
4576,68
4577,69
4578,70
4579,71
4580,72
4581,73
4582,74
4583,75
4584,76
4585,77
4586,78
4587,79
4588,80
4589,81
4590,82
4591,83
4592,84
4593,85
4594,86
4595,87
4596,88
4597,89
4598,90
4599,91
4600,0
4601,1
4602,2
4603,3
4604,4
4605,5
4606,6
4607,7
4608,8
4609,9
4610,10
4611,11
4612,12
4613,13
4614,14
4615,15
4616,16
4617,17
4618,18
4619,19
4620,20
4621,21
4622,22
4623,23
4624,24
4625,25
4626,26
4627,27
4628,28
4629,29
4630,30
4631,31
4632,32
4633,33
4634,34
4635,35
4636,36
4637,37
4638,38
4639,39
4640,40
4641,41
4642,42
4643,43
4644,44
4645,45
4646,46
4647,47
4648,48
4649,49
4650,50
4651,51
4652,52
4653,53
4654,54
4655,55
4656,56
4657,57
4658,58
4659,59
4660,60
4661,61
4662,62
4663,63
4664,64
4665,65
4666,66
4667,67
4668,68
4669,69
4670,70
4671,71
4672,72
4673,73
4674,74
4675,75
4676,76
4677,77
4678,78
4679,79
4680,80
4681,81
4682,82
4683,83
4684,84
4685,85
4686,86
4687,87
4688,88
4689,89
4690,90
4691,91
4692,0
4693,1
4694,2
4695,3
4696,4
4697,5
4698,6
4699,7
4700,8
4701,9
4702,10
4703,11
4704,12
4705,13
4706,14
4707,15
4708,16
4709,17
4710,18
4711,19
4712,20
4713,21
4714,22
4715,23
4716,24
4717,25
4718,26
4719,27
4720,28
4721,29
4722,30
4723,31
4724,32
4725,33
4726,34
4727,35
4728,36
4729,37
4730,38
4731,39
4732,40
4733,41
4734,42
4735,43
4736,44
4737,45
4738,46
4739,47
4740,48
4741,49
4742,50
4743,51
4744,52
4745,53
4746,54
4747,55
4748,56
4749,57
4750,58
4751,59
4752,60
4753,61
4754,62
4755,63
4756,64
4757,65
4758,66
4759,67
4760,68
4761,69
4762,70
4763,71
4764,72
4765,73
4766,74
4767,75
4768,76
4769,77
4770,78
4771,79
4772,80
4773,81
4774,82
4775,83
4776,84
4777,85
4778,86
4779,87
4780,88
4781,89
4782,90
4783,91
4784,0
4785,1
4786,2
4787,3
4788,4
4789,5
4790,6
4791,7
4792,8
4793,9
4794,10
4795,11
4796,12
4797,13
4798,14
4799,15
4800,16
4801,17
4802,18
4803,19
4804,20
4805,21
4806,22
4807,23
4808,24
4809,25
4810,26
4811,27
4812,28
4813,29
4814,30
4815,31
4816,32
4817,33
4818,34
4819,35
4820,36
4821,37
4822,38
4823,39
4824,40
4825,41
4826,42
4827,43
4828,44
4829,45
4830,46
4831,47
4832,48
4833,49
4834,50
4835,51
4836,52
4837,53
4838,54
4839,55
4840,56
4841,57
4842,58
4843,59
4844,60
4845,61
4846,62
4847,63
4848,64
4849,65
4850,66
4851,67
4852,68
4853,69
4854,70
4855,71
4856,72
4857,73
4858,74
4859,75
4860,76
4861,77
4862,78
4863,79
4864,80
4865,81
4866,82
4867,83
4868,84
4869,85
4870,86
4871,87
4872,88
4873,89
4874,90
4875,91
4876,0
4877,1
4878,2
4879,3
4880,4
4881,5
4882,6
4883,7
4884,8
4885,9
4886,10
4887,11
4888,12
4889,13
4890,14
4891,15
4892,16
4893,17
4894,18
4895,19
4896,20
4897,21
4898,22
4899,23
4900,24
4901,25
4902,26
4903,27
4904,28
4905,29
4906,30
4907,31
4908,32
4909,33
4910,34
4911,35
4912,36
4913,37
4914,38
4915,39
4916,40
4917,41
4918,42
4919,43
4920,44
4921,45
4922,46
4923,47
4924,48
4925,49
4926,50
4927,51
4928,52
4929,53
4930,54
4931,55
4932,56
4933,57
4934,58
4935,59
4936,60
4937,61
4938,62
4939,63
4940,64
4941,65
4942,66
4943,67
4944,68
4945,69
4946,70
4947,71
4948,72
4949,73
4950,74
4951,75
4952,76
4953,77
4954,78
4955,79
4956,80
4957,81
4958,82
4959,83
4960,84
4961,85
4962,86
4963,87
4964,88
4965,89
4966,90
4967,91
4968,0
4969,1
4970,2
4971,3
4972,4
4973,5
4974,6
4975,7
4976,8
4977,9
4978,10
4979,11
4980,12
4981,13
4982,14
4983,15
4984,16
4985,17
4986,18
4987,19
4988,20
4989,21
4990,22
4991,23
4992,24
4993,25
4994,26
4995,27
4996,28
4997,29
4998,30
4999,31
5000,32
5001,33
5002,34
5003,35
5004,36
5005,37
5006,38
5007,39
5008,40
5009,41
5010,42
5011,43
5012,44
5013,45
5014,46
5015,47
5016,48
5017,49
5018,50
5019,51
5020,52
5021,53
5022,54
5023,55
5024,56
5025,57
5026,58
5027,59
5028,60
5029,61
5030,62
5031,63
5032,64
5033,65
5034,66
5035,67
5036,68
5037,69
5038,70
5039,71
5040,72
5041,73
5042,74
5043,75
5044,76
5045,77
5046,78
5047,79
5048,80
5049,81
5050,82
5051,83
5052,84
5053,85
5054,86
5055,87
5056,88
5057,89
5058,90
5059,91
5060,0
5061,1
5062,2
5063,3
5064,4
5065,5
5066,6
5067,7
5068,8
5069,9
5070,10
5071,11
5072,12
5073,13
5074,14
5075,15
5076,16
5077,17
5078,18
5079,19
5080,20
5081,21
5082,22
5083,23
5084,24
5085,25
5086,26
5087,27
5088,28
5089,29
5090,30
5091,31
5092,32
5093,33
5094,34
5095,35
5096,36
5097,37
5098,38
5099,39
5100,40
5101,41
5102,42
5103,43
5104,44
5105,45
5106,46
5107,47
5108,48
5109,49
5110,50
5111,51
5112,52
5113,53
5114,54
5115,55
5116,56
5117,57
5118,58
5119,59
5120,60
5121,61
5122,62
5123,63
5124,64
5125,65
5126,66
5127,67
5128,68
5129,69
5130,70
5131,71
5132,72
5133,73
5134,74
5135,75
5136,76
5137,77
5138,78
5139,79
5140,80
5141,81
5142,82
5143,83
5144,84
5145,85
5146,86
5147,87
5148,88
5149,89
5150,90
5151,91
5152,0
5153,1
5154,2
5155,3
5156,4
5157,5
5158,6
5159,7
5160,8
5161,9
5162,10
5163,11
5164,12
5165,13
5166,14
5167,15
5168,16
5169,17
5170,18
5171,19
5172,20
5173,21
5174,22
5175,23
5176,24
5177,25
5178,26
5179,27
5180,28
5181,29
5182,30
5183,31
5184,32
5185,33
5186,34
5187,35
5188,36
5189,37
5190,38
5191,39
5192,40
5193,41
5194,42
5195,43
5196,44
5197,45
5198,46
5199,47
5200,48
5201,49
5202,50
5203,51
5204,52
5205,53
5206,54
5207,55
5208,56
5209,57
5210,58
5211,59
5212,60
5213,61
5214,62
5215,63
5216,64
5217,65
5218,66
5219,67
5220,68
5221,69
5222,70
5223,71
5224,72
5225,73
5226,74
5227,75
5228,76
5229,77
5230,78
5231,79
5232,80
5233,81
5234,82
5235,83
5236,84
5237,85
5238,86
5239,87
5240,88
5241,89
5242,90
5243,91
5244,0
5245,1
5246,2
5247,3
5248,4
5249,5
5250,6
5251,7
5252,8
5253,9
5254,10
5255,11
5256,12
5257,13
5258,14
5259,15
5260,16
5261,17
5262,18
5263,19
5264,20
5265,21
5266,22
5267,23
5268,24
5269,25
5270,26
5271,27
5272,28
5273,29
5274,30
5275,31
5276,32
5277,33
5278,34
5279,35
5280,36
5281,37
5282,38
5283,39
5284,40
5285,41
5286,42
5287,43
5288,44
5289,45
5290,46
5291,47
5292,48
5293,49
5294,50
5295,51
5296,52
5297,53
5298,54
5299,55
5300,56
5301,57
5302,58
5303,59
5304,60
5305,61
5306,62
5307,63
5308,64
5309,65
5310,66
5311,67
5312,68
5313,69
5314,70
5315,71
5316,72
5317,73
5318,74
5319,75
5320,76
5321,77
5322,78
5323,79
5324,80
5325,81
5326,82
5327,83
5328,84
5329,85
5330,86
5331,87
5332,88
5333,89
5334,90
5335,91
5336,0
5337,1
5338,2
5339,3
5340,4
5341,5
5342,6
5343,7
5344,8
5345,9
5346,10
5347,11
5348,12
5349,13
5350,14
5351,15
5352,16
5353,17
5354,18
5355,19
5356,20
5357,21
5358,22
5359,23
5360,24
5361,25
5362,26
5363,27
5364,28
5365,29
5366,30
5367,31
5368,32
5369,33
5370,34
5371,35
5372,36
5373,37
5374,38
5375,39
5376,40
5377,41
5378,42
5379,43
5380,44
5381,45
5382,46
5383,47
5384,48
5385,49
5386,50
5387,51
5388,52
5389,53
5390,54
5391,55
5392,56
5393,57
5394,58
5395,59
5396,60
5397,61
5398,62
5399,63
5400,64
5401,65
5402,66
5403,67
5404,68
5405,69
5406,70
5407,71
5408,72
5409,73
5410,74
5411,75
5412,76
5413,77
5414,78
5415,79
5416,80
5417,81
5418,82
5419,83
5420,84
5421,85
5422,86
5423,87
5424,88
5425,89
5426,90
5427,91
5428,0
5429,1
5430,2
5431,3
5432,4
5433,5
5434,6
5435,7
5436,8
5437,9
5438,10
5439,11
5440,12
5441,13
5442,14
5443,15
5444,16
5445,17
5446,18
5447,19
5448,20
5449,21
5450,22
5451,23
5452,24
5453,25
5454,26
5455,27
5456,28
5457,29
5458,30
5459,31
5460,32
5461,33
5462,34
5463,35
5464,36
5465,37
5466,38
5467,39
5468,40
5469,41
5470,42
5471,43
5472,44
5473,45
5474,46
5475,47
5476,48
5477,49
5478,50
5479,51
5480,52
5481,53
5482,54
5483,55
5484,56
5485,57
5486,58
5487,59
5488,60
5489,61
5490,62
5491,63
5492,64
5493,65
5494,66
5495,67
5496,68
5497,69
5498,70
5499,71
5500,72
5501,73
5502,74
5503,75
5504,76
5505,77
5506,78
5507,79
5508,80
5509,81
5510,82
5511,83
5512,84
5513,85
5514,86
5515,87
5516,88
5517,89
5518,90
5519,91
5520,0
5521,1
5522,2
5523,3
5524,4
5525,5
5526,6
5527,7
5528,8
5529,9
5530,10
5531,11
5532,12
5533,13
5534,14
5535,15
5536,16
5537,17
5538,18
5539,19
5540,20
5541,21
5542,22
5543,23
5544,24
5545,25
5546,26
5547,27
5548,28
5549,29
5550,30
5551,31
5552,32
5553,33
5554,34
5555,35
5556,36
5557,37
5558,38
5559,39
5560,40
5561,41
5562,42
5563,43
5564,44
5565,45
5566,46
5567,47
5568,48
5569,49
5570,50
5571,51
5572,52
5573,53
5574,54
5575,55
5576,56
5577,57
5578,58
5579,59
5580,60
5581,61
5582,62
5583,63
5584,64
5585,65
5586,66
5587,67
5588,68
5589,69
5590,70
5591,71
5592,72
5593,73
5594,74
5595,75
5596,76
5597,77
5598,78
5599,79
5600,80
5601,81
5602,82
5603,83
5604,84
5605,85
5606,86
5607,87
5608,88
5609,89
5610,90
5611,91
5612,0
5613,1
5614,2
5615,3
5616,4
5617,5
5618,6
5619,7
5620,8
5621,9
5622,10
5623,11
5624,12
5625,13
5626,14
5627,15
5628,16
5629,17
5630,18
5631,19
5632,20
5633,21
5634,22
5635,23
5636,24
5637,25
5638,26
5639,27
5640,28
5641,29
5642,30
5643,31
5644,32
5645,33
5646,34
5647,35
5648,36
5649,37
5650,38
5651,39
5652,40
5653,41
5654,42
5655,43
5656,44
5657,45
5658,46
5659,47
5660,48
5661,49
5662,50
5663,51
5664,52
5665,53
5666,54
5667,55
5668,56
5669,57
5670,58
5671,59
5672,60
5673,61
5674,62
5675,63
5676,64
5677,65
5678,66
5679,67
5680,68
5681,69
5682,70
5683,71
5684,72
5685,73
5686,74
5687,75
5688,76
5689,77
5690,78
5691,79
5692,80
5693,81
5694,82
5695,83
5696,84
5697,85
5698,86
5699,87
5700,88
5701,89
5702,90
5703,91
5704,0
5705,1
5706,2
5707,3
5708,4
5709,5
5710,6
5711,7
5712,8
5713,9
5714,10
5715,11
5716,12
5717,13
5718,14
5719,15
5720,16
5721,17
5722,18
5723,19
5724,20
5725,21
5726,22
5727,23
5728,24
5729,25
5730,26
5731,27
5732,28
5733,29
5734,30
5735,31
5736,32
5737,33
5738,34
5739,35
5740,36
5741,37
5742,38
5743,39
5744,40
5745,41
5746,42
5747,43
5748,44
5749,45
5750,46
5751,47
5752,48
5753,49
5754,50
5755,51
5756,52
5757,53
5758,54
5759,55
5760,56
5761,57
5762,58
5763,59
5764,60
5765,61
5766,62
5767,63
5768,64
5769,65
5770,66
5771,67
5772,68
5773,69
5774,70
5775,71
5776,72
5777,73
5778,74
5779,75
5780,76
5781,77
5782,78
5783,79
5784,80
5785,81
5786,82
5787,83
5788,84
5789,85
5790,86
5791,87
5792,88
5793,89
5794,90
